height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,tacklePerGame,interceptionPerGame,foulsPerGame,offsideWonPerGame,clearancePerGame,wasDribbledPerGame,outfielderBlockPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,goalOwn,ranking
178,78,23,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,nl,EPL,21,8,0.7142857142857143,0.23809523809523808,0.9523809523809523,0,0.3333333333333333,0.6190476190476191,0.047619047619047616,Steven Bergwijn,Steven,Bergwijn,279425,Forward,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.489047619047618,1214,0,324
183,72,20,false,true,-DR-,D(R),England,gb-wls,EPL,6,3,1,1,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,Neco Williams,Neco,Williams,386969,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.488333333333333,249,0,325
188,76,25,false,true,-FW-MC-ML-,"M(CL),FW",England,gb-eng,EPL,15,8,1.2,0.4666666666666667,0.6666666666666666,0,0.2,0.8,0,Dele Alli,Dele,Alli,131519,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.487333333333334,619,0,326
186,78,30,false,true,-AMC-AML-AMR-,AM(CLR),England,is,EPL,22,6,0.8636363636363636,0.7727272727272727,0.5,0,0.7727272727272727,0.5454545454545454,0.09090909090909091,Jóhann Gudmundsson,Jóhann,Gudmundsson,41868,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.48590909090909,1369,0,327
180,75,30,false,true,-MC-,M(C),England,gb-nir,EPL,32,6,1.53125,1.125,0.8125,0,1.53125,1.59375,0.375,Oliver Norwood,Oliver,Norwood,90324,Midfielder,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.4815625,2226,0,328
172,67,29,false,true,-DL-DR-MR-,"D(LR),M(R)",England,pt,EPL,10,2,1.2,0.8,0.6,0.1,1.4,1.5,0.1,Cédric Soares,Cédric Ricardo,Alves Soares,69945,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.481,745,0,329
177,71,23,false,true,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,15,1,1.4666666666666666,1.1333333333333333,0.6666666666666666,0.06666666666666667,1.4,1.2666666666666666,0.06666666666666667,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,255169,Midfielder,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.480666666666666,1233,0,330
188,77,24,false,true,-DC-DL-DR-,D(CLR),England,gb-eng,EPL,7,1,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.2857142857142857,4,0.5714285714285714,0.2857142857142857,Joe Gomez,Joseph,Gomez,136451,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.480000000000001,590,0,331
175,70,35,false,true,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,26,15,1,0.5384615384615384,0.7307692307692307,0.038461538461538464,0.5384615384615384,0.8461538461538461,0.11538461538461539,James Milner,James,Milner,4511,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.478076923076923,1062,0,332
184,83,26,false,true,-DC-DR-,D(CR),England,se,EPL,16,2,1.1875,0.9375,0.75,0.4375,2.875,0.8125,0.5625,Emil Krafth,Emil,Krafth,100599,Defender,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.471875,1290,0,333
192,76,30,false,true,-GK-,GK,England,es,EPL,26,0,0,0,0,0,0.5384615384615384,0,0,David de Gea,David,de Gea,79554,Goalkeeper,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.471538461538462,2296,0,334
173,66,23,false,true,-AMC-AML-AMR-,AM(CLR),England,tr,EPL,9,8,0.4444444444444444,0.2222222222222222,0.1111111111111111,0,0,0.2222222222222222,0,Cengiz Ünder,Cengiz,Ünder,255071,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.468888888888889,275,0,335
176,74,30,false,true,-DL-ML-,"D(L),M(L)",England,nl,EPL,22,2,1.5909090909090908,1.3636363636363635,0.5,0.045454545454545456,1.4545454545454546,1.0909090909090908,0.2727272727272727,Patrick van Aanholt,Patrick,van Aanholt,78221,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.468181818181819,1776,0,336
175,74,24,false,true,-DL-DR-ML-,"D(LR),M(L)",England,gb-eng,EPL,8,1,3.25,0.625,1.25,0.125,0.75,1.5,0.5,Max Lowe,Max,Lowe,136452,Defender,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.467499999999999,552,0,337
186,77,31,false,true,-AMC-AML-FW-,"AM(CL),FW",England,gb-eng,EPL,22,7,0.5454545454545454,0.22727272727272727,2.090909090909091,0.045454545454545456,0.5,0.45454545454545453,0.09090909090909091,Ashley Barnes,Ashley,Barnes,33386,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.466818181818181,1337,0,338
175,70,27,false,true,-DC-DL-DR-ML-,"D(CLR),M(L)",England,es,EPL,7,0,1.5714285714285714,1.2857142857142858,1,0.2857142857142857,1,1,0.2857142857142857,Jonny,Jonathan,Castro Otto,115917,Defender,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.461428571428572,501,0,339
180,70,22,false,true,-MC-,M(C),England,gb-eng,EPL,25,8,1.24,1.36,1.04,0,0.8,0.92,0.36,Tom Davies,Tom,Davies,316077,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.459200000000001,1426,0,340
188,84,27,false,true,-MC-ML-MR-,M(CLR),England,pt,EPL,28,11,1.25,0.35714285714285715,1.25,0,0.35714285714285715,1.4642857142857142,0.03571428571428571,André Gomes,André Filipe,Tavares Gomes,118123,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.457142857142857,1568,0,341
190,81,34,false,true,-GK-,GK,England,es,EPL,37,0,0.02702702702702703,0.02702702702702703,0,0,0.8918918918918919,0,0,Vicente Guaita,Vicente,Guaita,33866,Goalkeeper,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.455405405405405,3330,0,342
174,64,22,false,false,-DL-ML-,"D(L),M(L)",England,pt,EPL,2,1,3.5,1,1,0,2,0.5,0,Rúben Vinagre,Rúben Gonçalo,Silva Nascimento Vinagre,342863,Defender,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.455,172,0,343
172,73,33,false,true,-AMC-AML-AMR-,AM(CLR),England,gb-eng,EPL,30,14,0.9333333333333333,0.5,0.6,0,0.4,1.0333333333333334,0.1,Adam Lallana,Adam,Lallana,21683,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.454666666666668,1592,0,344
193,92,29,false,true,-DC-,D(C),England,nl,EPL,5,0,0.6,1,0.8,1.2,1.6,0,0.2,Virgil van Dijk,Virgil,van Dijk,95408,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.45,371,0,345
187,83,31,false,true,-MC-MR-,M(CR),England,fr,EPL,25,10,0.88,0.92,0.88,0,0.88,0.48,0.16,Moussa Sissoko,Moussa,Sissoko,29595,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.444800000000002,1577,0,346
189,93,29,false,true,-FW-,FW,England,br,EPL,17,5,0.11764705882352941,0.058823529411764705,0.47058823529411764,0,0.7058823529411765,0.17647058823529413,0.058823529411764705,Willian José,Willian José,Da Silva,77636,Forward,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.444117647058825,1114,0,347
177,71,23,false,false,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,11,6,1,1.2727272727272727,0.5454545454545454,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.18181818181818182,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,255169,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.44,486,0,348
178,74,32,false,true,-DC-DL-,D(CL),England,br,EPL,13,6,1,0.9230769230769231,0.9230769230769231,0.07692307692307693,1.4615384615384615,0.38461538461538464,0.15384615384615385,Marçal,Fernando,Marçal de Oliveira,121718,Defender,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.438461538461539,622,0,349
174,72,22,false,true,-MC-ML-,M(CL),England,ar,EPL,21,8,1.2380952380952381,0.42857142857142855,0.9047619047619048,0,0.09523809523809523,1.2857142857142858,0.19047619047619047,Alexis Mac Allister,Alexis,Mac Allister,345319,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.438095238095237,1117,0,350
183,84,32,false,true,-DL-ML-,"D(L),M(L)",England,nl,EPL,20,7,1.5,0.6,1.3,0.25,1.35,1,0.45,Erik Pieters,Erik,Pieters,24148,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.437,1262,1,351
181,74,28,false,true,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,14,8,0.6428571428571429,0.7857142857142857,0.7857142857142857,0.14285714285714285,1.3571428571428572,0.2857142857142857,0.14285714285714285,Ryan Fredericks,Ryan,Fredericks,83554,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.436428571428571,567,0,352
190,0,17,false,true,,Forward,England,,EPL,4,1,1.5,0.25,1.5,0,0,1,0.25,Daniel Jebbison,Daniel,Jebbison,415163,Forward,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.432499999999999,284,0,353
193,97,34,false,true,-GK-,GK,England,gb-eng,EPL,2,1,0,0,0,0,0,0,0,John Ruddy,John,Ruddy,8643,Goalkeeper,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.43,91,0,354
180,75,22,false,true,-AMC-FW-,"AM(C),FW",England,gb-wls,EPL,27,13,0.5555555555555556,0.3333333333333333,0.8518518518518519,0,0.4074074074074074,0.6296296296296297,0.07407407407407407,Tyler Roberts,Tyler,Roberts,280771,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.4292592592592595,1341,0,355
195,96,23,false,true,-DMC-,DMC,England,no,EPL,15,2,1.0666666666666667,0.26666666666666666,0.9333333333333333,0.13333333333333333,1.2,0.5333333333333333,0.13333333333333333,Sander Berge,Sander,Berge,321020,Midfielder,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.425333333333333,1120,0,356
180,70,28,false,true,-DMC-,DMC,England,eg,EPL,23,6,0.6086956521739131,1.0434782608695652,0.43478260869565216,0,0.8695652173913043,0.9130434782608695,0.17391304347826086,Mohamed Elneny,Mohamed Naser,El Sayed Elneny,125209,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.425217391304348,1542,0,357
174,68,26,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,jp,EPL,10,1,0.7,0.4,0.7,0,0.9,1.7,0.1,Takumi Minamino,Takumi,Minamino,262838,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.42,717,0,358
190,78,19,false,true,,Forward,England,,EPL,1,1,2,1,0,0,0,0,0,Theo Corbeanu,Theo,Corbeanu,408423,Forward,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.42,8,0,359
179,85,31,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-eng,EPL,29,0,2.0689655172413794,1.0344827586206897,1,0.2413793103448276,1.2758620689655173,0.6206896551724138,0.034482758620689655,Ryan Bertrand,Ryan,Bertrand,22846,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.414827586206895,2599,0,360
181,78,27,false,true,-AMC-AMR-,AM(CR),England,be,EPL,15,5,0.9333333333333333,0.4666666666666667,0.8,0,0.2,0.6,0.13333333333333333,Dennis Praet,Dennis,Praet,106413,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.414666666666666,724,0,361
180,75,22,false,true,-DMC-ML-,"DMC,M(L)",England,co,EPL,15,5,1.1333333333333333,0.5333333333333333,1.3333333333333333,0,0.6,0.6,0.06666666666666667,Steven Alzate,Steven,Alzate,362146,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.412,898,0,362
166,57,28,false,true,-AMC-AML-,AM(CL),England,br,EPL,12,9,0.6666666666666666,0.6666666666666666,0.5,0,0.4166666666666667,0.6666666666666666,0,Bernard,Bernard,Anício Caldeira Duarte,101642,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.41,450,0,363
180,73,23,false,true,-AML-AMR-,AM(LR),England,gb-eng,EPL,20,5,1.75,0.8,0.55,0,0.35,1.2,0.1,Grady Diangana,Grady,Diangana,306943,Midfielder,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.406499999999999,1239,0,364
178,75,26,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,ie,EPL,28,8,0.25,0.25,0.10714285714285714,0,0.2857142857142857,0.5714285714285714,0,Callum Robinson,Callum,Robinson,138768,Forward,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.406071428571428,1567,0,365
167,59,28,false,true,-MC-ML-MR-,M(CLR),England,ar,EPL,17,12,0.5294117647058824,0.4117647058823529,0.4117647058823529,0,0.29411764705882354,0.4117647058823529,0,Manuel Lanzini,Manuel,Lanzini,89998,Midfielder,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.405882352941177,560,0,366
187,77,27,false,true,-DC-DR-,D(CR),England,ci,EPL,12,2,0.4166666666666667,1.0833333333333333,0.8333333333333334,0.3333333333333333,3,0.08333333333333333,0.9166666666666666,Eric Bailly,Eric,Bailly,243814,Defender,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.405833333333334,915,0,367
186,79,26,false,true,-DC-DMC-DR-,"D(CR),DMC",England,gh,EPL,13,4,0.8461538461538461,0.9230769230769231,0.23076923076923078,0.3076923076923077,1.8461538461538463,0.3076923076923077,0.3076923076923077,Daniel Amartey,Daniel,Amartey,243552,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.401538461538461,722,0,368
174,68,26,false,false,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,jp,EPL,9,7,0.4444444444444444,0.2222222222222222,0.4444444444444444,0,0.3333333333333333,1.3333333333333333,0,Takumi Minamino,Takumi,Minamino,262838,Forward,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.401111111111111,289,0,369
176,75,26,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,gb-eng,EPL,24,7,1.375,0.5,0.4166666666666667,0,0.5416666666666666,1.125,0.125,Ben Osborn,Ben,Osborn,140667,Midfielder,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.399583333333333,1606,0,370
193,83,27,false,true,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,33,2,1.2121212121212122,1.2727272727272727,0.8484848484848485,0.3939393939393939,3.5757575757575757,0.5454545454545454,0.9696969696969697,Semi Ajayi,Semi,Ajayi,247815,Defender,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.397272727272727,2780,0,371
191,90,23,false,false,-DMC-,DMC,England,gb-eng,EPL,3,3,1.6666666666666667,0.6666666666666666,0.6666666666666666,0,1,0,0.3333333333333333,Sam Field,Sam,Field,317243,Midfielder,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.396666666666667,62,0,372
186,80,33,false,true,-DC-DL-DMC-,"D(CL),DMC",England,us,EPL,7,0,1.7142857142857142,0.8571428571428571,0.42857142857142855,0.14285714285714285,3.2857142857142856,0.42857142857142855,0.7142857142857143,Tim Ream,Tim,Ream,85006,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.395714285714285,630,0,373
175,0,27,false,true,-AMC-AMR-FW-,"AM(CR),FW",England,za,EPL,3,2,0.3333333333333333,0,0,0,0,0.6666666666666666,0,Percy Tau,Percy,Tau,229654,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3933333333333335,102,0,374
169,72,29,false,true,-MC-ML-MR-,M(CLR),England,ch,EPL,14,9,0.5,0.14285714285714285,0.7857142857142857,0,0,0.35714285714285715,0,Xherdan Shaqiri,Xherdan,Shaqiri,76304,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.392142857142858,553,0,375
173,75,27,false,true,-DL-MC-ML-,"D(L),M(CL)",England,gb-eng,EPL,16,9,0.9375,0.875,0.625,0.125,0.6875,0.3125,0.125,Joe Bryan,Joe,Bryan,134331,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.390625,666,0,376
180,74,36,false,true,-DL-DR-,D(LR),England,gb-sct,EPL,4,1,1.5,1.5,2,0.25,3,0.75,0.25,Phil Bardsley,Phil,Bardsley,18181,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.390000000000001,273,0,377
180,74,22,false,true,-FW-,FW,England,ng,EPL,15,6,0.4666666666666667,0.26666666666666666,0.5333333333333333,0,0.06666666666666667,0.4,0.06666666666666667,Josh Maja,Josh,Maja,325156,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.39,810,0,378
188,84,29,false,true,-DC-,D(C),England,ch,EPL,18,5,0.7222222222222222,1.5,1.2222222222222223,0.2777777777777778,2.8333333333333335,0.6666666666666666,0.6666666666666666,Fabian Schär,Fabian,Schär,82726,Defender,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.389444444444445,1247,0,379
183,78,30,false,true,-DC-DL-ML-,"D(CL),M(L)",England,ie,EPL,30,0,1.9666666666666666,0.7333333333333333,1.1,0.26666666666666666,2.5,0.8333333333333334,0.4,Enda Stevens,Enda,Stevens,42266,Defender,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.387666666666664,2700,0,380
192,74,32,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,8,2,0.5,0.5,0.375,0.375,5.375,0.125,0.375,James Tomkins,James,Tomkins,33930,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3875,552,0,381
175,67,21,false,true,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,14,9,0.7857142857142857,0.7857142857142857,0.42857142857142855,0,0.42857142857142855,0.14285714285714285,0.07142857142857142,Ben Johnson,Ben,Johnson,349484,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.387142857142858,519,0,382
171,0,21,false,true,-AMC-,AM(C),England,gb-eng,EPL,11,7,0.8181818181818182,0.2727272727272727,0.45454545454545453,0,0.09090909090909091,0.6363636363636364,0,Morgan Gibbs-White,Morgan,Gibbs-White,332867,Midfielder,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.384545454545454,412,0,383
163,70,27,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-sct,EPL,18,9,0.2222222222222222,0.3333333333333333,0.2777777777777778,0,0.2777777777777778,0.16666666666666666,0,Ryan Fraser,Ryan,Fraser,93160,Midfielder,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.382777777777778,927,0,384
178,76,27,false,true,-DL-DR-MR-,"D(LR),M(R)",England,es,EPL,13,3,1.8461538461538463,0.6923076923076923,0.5384615384615384,0.07692307692307693,1.0769230769230769,0.46153846153846156,0.07692307692307693,Javier Manquillo,Javier,Manquillo,109227,Defender,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.373846153846153,826,0,385
190,86,26,false,true,-FW-,FW,England,br,EPL,9,6,0.3333333333333333,0.2222222222222222,1.2222222222222223,0,0.5555555555555556,0,0,Carlos Vinícius,Carlos Vinícius,Alves Morais,363077,Forward,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3711111111111105,306,0,386
175,70,25,false,false,-MC-ML-,M(CL),England,hr,EPL,11,6,1.1818181818181819,0.36363636363636365,0.45454545454545453,0,0.18181818181818182,1.0909090909090908,0,Filip Krovinovic,Filip,Krovinovic,322579,Midfielder,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.370909090909092,545,0,387
178,65,25,false,true,-DMC-,DMC,England,gb-eng,EPL,15,6,1.0666666666666667,0.7333333333333333,0.7333333333333333,0,0.7333333333333333,1,0.26666666666666666,Harry Winks,Harry,Winks,143990,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.369333333333333,861,0,388
177,65,23,false,true,-AML-AMR-,AM(LR),England,ml,EPL,27,12,1.9259259259259258,0.37037037037037035,1.0740740740740742,0,0.4444444444444444,1.2962962962962963,0.07407407407407407,Moussa Djenepo,Moussa,Djenepo,363676,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.365555555555557,1240,0,389
167,73,29,false,true,-MC-,M(C),England,fr,EPL,23,8,1.1304347826086956,0.6086956521739131,0.9130434782608695,0,0.30434782608695654,0.5652173913043478,0.043478260869565216,Nampalys Mendy,Nampalys,Mendy,90278,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.364347826086955,1458,0,390
180,71,29,false,true,-AMC-AML-FW-,"AM(CL),FW",England,cz,EPL,28,13,0.32142857142857145,0.21428571428571427,0.21428571428571427,0,0.17857142857142858,0.25,0.03571428571428571,Matej Vydra,Matej,Vydra,84129,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.363928571428572,1368,0,391
180,65,23,false,true,-DMC-,DMC,England,gb-eng,EPL,22,7,1.4090909090909092,0.8636363636363636,1,0,0.5909090909090909,1.0909090909090908,0.22727272727272727,Sean Longstaff,Sean,Longstaff,342811,Midfielder,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.361363636363635,1406,0,392
181,79,29,false,true,-AMC-AML-AMR-,AM(CLR),England,ar,EPL,23,18,0.7391304347826086,0.2608695652173913,1.0434782608695652,0,0.043478260869565216,0.5652173913043478,0.043478260869565216,Erik Lamela,Erik,Lamela,75830,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.360434782608697,708,0,393
191,68,23,false,true,-FW-,FW,England,gb-eng,EPL,15,14,0.13333333333333333,0,0.26666666666666666,0,0.13333333333333333,0.06666666666666667,0,Keinan Davis,Keinan,Davis,303107,Forward,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3580000000000005,266,0,394
180,65,19,false,true,-MR-,M(R),England,nl,EPL,12,7,1.1666666666666667,0.75,0.3333333333333333,0.08333333333333333,1.8333333333333333,1,0,Ki-Jana Hoever,Ki-Jana,Hoever,368547,Defender,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3566666666666665,574,0,395
190,85,27,false,true,-DC-,D(C),England,gb-eng,EPL,2,0,1.5,1,0,0.5,3.5,0.5,1.5,Jack O'Connell,Jack,O'Connell,134473,Defender,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.355,180,0,396
178,71,28,false,true,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,32,0,1.46875,0.78125,1.4375,0.125,1.9375,0.90625,0.21875,George Baldock,George,Baldock,134244,Defender,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.354062500000001,2789,0,397
172,75,27,false,false,-DR-MR-,"D(R),M(R)",England,us,EPL,6,1,1.5,1.1666666666666667,0.6666666666666666,0,2.3333333333333335,1,0.16666666666666666,DeAndre Yedlin,DeAndre,Yedlin,126958,Defender,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.353333333333333,437,0,398
183,82,20,false,true,,Midfielder,England,,EPL,6,4,0.8333333333333334,0.5,0.5,0,0.6666666666666666,0.16666666666666666,0.16666666666666666,Owen Otasowie,Owen,Otasowie,388673,Midfielder,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3500000000000005,187,0,399
184,76,24,false,true,-MC-,M(C),England,nl,EPL,19,15,0.7894736842105263,0.3157894736842105,0.2631578947368421,0,0.3157894736842105,0.42105263157894735,0.05263157894736842,Donny van de Beek,Donny,van de Beek,275035,Midfielder,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.348947368421053,515,0,400
185,75,30,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-sct,EPL,33,13,0.45454545454545453,0.30303030303030304,0.8787878787878788,0,0.7575757575757576,0.48484848484848486,0.12121212121212122,Matt Phillips,Matt,Phillips,40036,Midfielder,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.344848484848486,1829,0,401
189,76,27,false,false,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,2,2,0,0,1,0,0,0,0,Ross Barkley,Ross,Barkley,92547,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.34,40,0,402
182,79,24,false,true,-DC-DL-DMC-,"D(CL),DMC",England,nl,EPL,33,14,1.0303030303030303,0.8787878787878788,0.6363636363636364,0,0.696969696969697,0.6060606060606061,0.21212121212121213,Jairo Riedewald,Jairo,Riedewald,141246,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.338181818181818,1819,0,403
178,70,23,false,true,-DL-ML-,"D(L),M(L)",England,gb-nir,EPL,24,4,1.5416666666666667,0.4583333333333333,0.75,0.4583333333333333,1.5,0.9166666666666666,0.2916666666666667,Jamal Lewis,Jamal,Lewis,350138,Defender,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3374999999999995,1833,0,404
175,67,30,false,true,-DL-DR-MR-,"D(LR),M(R)",England,gb-eng,EPL,13,0,1.3076923076923077,1.3846153846153846,0.3076923076923077,0.15384615384615385,1.6153846153846154,0.5384615384615384,0.15384615384615385,Nathaniel Clyne,Nathaniel,Clyne,69375,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.334615384615384,1147,0,405
185,79,29,false,true,-MC-MR-,M(CR),England,ie,EPL,22,5,0.36363636363636365,0.8636363636363636,0.6818181818181818,0,0.5909090909090909,0.5454545454545454,0.4090909090909091,Jeff Hendrick,Jeff,Hendrick,86454,Midfielder,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.330000000000001,1423,0,406
175,72,22,false,true,-FW-,FW,England,gb-eng,EPL,17,13,0.17647058823529413,0,0.5882352941176471,0,0.29411764705882354,0.11764705882352941,0,Eddie Nketiah,Eddie,Nketiah,345845,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.329411764705882,415,0,407
184,76,27,false,true,-FW-,FW,England,be,EPL,18,11,0.2777777777777778,0.16666666666666666,0.6666666666666666,0,0.2777777777777778,0.4444444444444444,0.05555555555555555,Michy Batshuayi,Michy,Batshuayi,97803,Forward,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.324444444444443,724,0,408
